polo_uid,legacy_id,polo_nombre,referente_id,nombre,categoria_referente,categoria_visual,simbolo_visual,subcategoria,direccion,lat,lon,barrio,comuna,estado_vigencia,fecha_verificacion,reconocimiento,fuente,nivel_confianza,motivo_inclusion,es_icono_principal,estado_icono_principal,puntaje_icono_principal_propuesto,elegible_icono_principal_propuesto,regla_icono_principal,es_ancla,observaciones,asignacion_metodo,fuera_geometria,cerca_borde_50m,distancia_borde_m,relacion_espacial,relacion_espacial_etiqueta,umbral_relacion_espacial_m
POLO-R12,R12,Centro y Microcentro,HITO-H067,LA GIRALDA,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 1453,-34.604052,-58.387286,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,194.759,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H070,LA PUERTO RICO,Bar Notable,Bar Notable,CIRCLE,,Alsina 420,-34.610196,-58.372381,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,77.943,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H068,La Opera,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 1799,-34.604335,-58.392047,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,364.979,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-DIR-005,Las Cuartetas,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Corrientes 838,-34.603607,-58.3786,San Nicolas,Comuna 1,SIN_VERIFICAR,,APYCE + GCBA (2025),https://turismo.buenosaires.gob.ar/es/gastronomico/las-cuartetas,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,63,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,80.901,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H072,Le Caravelle,Bar Notable,Bar Notable,CIRCLE,,Lavalle 726,-34.602372,-58.377159,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,227.766,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H082,PLAZA BAR,Bar Notable,Bar Notable,CIRCLE,,Florida 1005,-34.595775,-58.375112,Retiro,Comuna 1,CERRADO,reapertura anunciada 2028,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,65,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,177.476,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H080,Paulin,Bar Notable,Bar Notable,CIRCLE,,Sarmiento 635,-34.604564,-58.375632,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,84.355,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H081,Petit Colón,Bar Notable,Bar Notable,CIRCLE,,Libertad 505,-34.602403,-58.38376,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,SI,23.663,BORDE_HASTA_50M,referente de borde (hasta 50 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-ICO-015,Tancat,Restaurante Icónico,Restaurante icónico,SQUARE,,PARAGUAY 645,-34.597508,-58.376145,Retiro,Comuna 1,OPERATIVO,2026-08-07,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/tancat,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,59,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,125.56,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H084,The New Brighton,Bar Notable,Bar Notable,CIRCLE,,Sarmiento 645,-34.604575,-58.375796,San Nicolas,Comuna 1,OPERATIVO,2026-06-06,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,89.393,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-ICO-016,Zum Edelweiss,Restaurante Icónico,Restaurante icónico,SQUARE,,LIBERTAD 431,-34.603388,-58.383693,San Nicolas,Comuna 1,SIN_VERIFICAR,2026-08-08,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/otros-establecimientos/zum-edelweiss,media,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,47,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,133.017,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R13,R13,Abasto,HITO-H054,EL SIMBOLO,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 3787,-34.603404,-58.417844,Almagro,Comuna 5,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,286.644,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R13,R13,Abasto,HITO-H044,El Banderin,Bar Notable,Bar Notable,CIRCLE,,Guardia Vieja 3601,-34.601649,-58.415489,Almagro,Comuna 5,OPERATIVO,2026-06-16,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,112.871,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R13,R13,Abasto,HITO-DIR-006,Pin Pun,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Corrientes 3954,-34.603323,-58.42031,Almagro,Comuna 5,SIN_VERIFICAR,,APYCE + GCBA (2025),https://www.cronista.com/clase/gourmet/la-pizzeria-historica-que-es-la-mas-antigua-de-caba-y-fue-elegida-como-la-mejor-de-la-ciudad-en-varias-oportunidades/,media,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,60.799,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R13,R13,Abasto,HITO-H032,Roma del Abasto,Bar Notable,Bar Notable,CIRCLE,,Anchorena 806,-34.599397,-58.408726,Balvanera,Comuna 3,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,184.489,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R14,R14,Avenida Boedo,HITO-H086,Café Margot,Bar Notable,Bar Notable,CIRCLE,,Av. Boedo 857,-34.623266,-58.416375,Boedo,Comuna 5,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,334.747,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R14,R14,Avenida Boedo,HITO-H057,Esquina Homero Manzi,Bar Notable,Bar Notable,CIRCLE,,Av. San Juan 3601,-34.625385,-58.416337,Boedo,Comuna 5,SIN_VERIFICAR,2026-05-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,339.977,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R14,R14,Avenida Boedo,HITO-DIR-020,San Antonio,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Juan de Garay 3602,-34.631496,-58.416229,Boedo,Comuna 5,SIN_VERIFICAR,,APYCE + GCBA (2026),https://www.cronista.com/clase/gourmet/la-clasica-pizzeria-portena-que-es-un-clasico-de-boedo-y-causa-furor-en-el-barrio/,media,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,373.244,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R15,R15,Devoto,HITO-H022,Café de García,Bar Notable,Bar Notable,CIRCLE,,Sanabria 3302,-34.606356,-58.51059,Villa Devoto,Comuna 11,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,190.967,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R15,R15,Devoto,HITO-DIR-017,Gran Pizzeria Jose,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. San Martin 6915,-34.591495,-58.511332,Villa Devoto,Comuna 11,SIN_VERIFICAR,,APYCE + GCBA (2026),https://www.cronista.com/clase/gourmet/la-pizzeria-clasica-de-villa-devoto-que-cumplio-80-anos-y-que-vale-la-pena-conocer/,media,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,113.46,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R15,R15,Devoto,HITO-H083,STYLO CAFE,Bar Notable,Bar Notable,CIRCLE,,Fernandez de Enciso 3934,-34.601354,-58.512648,Villa Devoto,Comuna 11,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,310.677,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R17,R17,Villa Urquiza,HITO-H023,Cafe de la U,Bar Notable,Bar Notable,CIRCLE,,Av. Triunvirato 4801,-34.573373,-58.487403,Villa Urquiza,Comuna 12,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,90,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,570.574,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R21,R21,La Paternal,HITO-MIC-003,MN Santa Inés,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,Ávalos 360,-34.592784,-58.467636,Paternal,Comuna 15,SIN_VERIFICAR,2026-08-08,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/mn-santa-ines,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,307.464,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R21,R21,La Paternal,HITO-DIR-021,Santolin,otro documentado,Referente documentado,HEXAGON,Heladería histórica,Av. San Martin 3185,-34.601814,-58.468654,Paternal,Comuna 15,SIN_VERIFICAR,,AFADHYA notables (2025-11),https://www.lanacion.com.ar/sociedad/5-heladerias-historicas-buenos-aires-les-hacen-nid2210827/,media,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,45,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,298.29,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R21,R21,La Paternal,HITO-DIR-016,Torino Norte,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Juan B. Justo 3995,-34.604292,-58.458401,Villa Crespo,Comuna 15,SIN_VERIFICAR,,APYCE + GCBA (2026),https://pizzeriatorino.com.ar/contacto/,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,63,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,47.936,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z27,Z27,Villa Santa Rita,HITO-H025,DON JUAN,Bar Notable,Bar Notable,CIRCLE,,Camarones 2702,-34.611192,-58.478216,Villa Santa Rita,Comuna 11,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,19.08,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z27,Z27,Villa Santa Rita,HITO-REF-EL-SOL-DE-GALICIA-LUIS-VIALE-2867,El Sol de Galicia,referente barrial,Referente documentado,HEXAGON,churrería/pastelería,Luis Viale 2867,-34.61912637900802,-58.47439225162961,Villa Santa Rita,Comuna 11,OPERATIVO,2026-08-07,Trayectoria desde 1957; no Bar Notable,"sitio oficial del establecimiento, documentado en AUDITORIA_DEL_CATALOGO_OFICIAL.md",alta_documental; media_espacial,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,42,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,139.255,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z27,Z27,Villa Santa Rita,HITO-H055,El Tokio,Bar Notable,Bar Notable,CIRCLE,,Alvarez Jonte 3550,-34.612407,-58.491572,Villa Santa Rita,Comuna 11,OPERATIVO,2026-08-05,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,5.413,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z28,Z28,Monte Castro,HITO-DIR-002,El Fortin,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),,-34.624277,-58.511648,Monte Castro,Comuna 10,OPERATIVO,2025-08-26,APYCE + GCBA (2025),https://buenosaires.gob.ar/noticias/historias-de-mi-comuna-pizzeria-el-fortin,baja,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,83,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,0.185,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z32,Z32,Liniers · Mercado Andino,HITO-DIR-023,El Ciervo,otro documentado,Referente documentado,HEXAGON,Heladería histórica,Carhue 124,-34.640442,-58.524929,Liniers,Comuna 9,SIN_VERIFICAR,,AFADHYA notables (2025-11),https://cosasdebarrioweb.com.ar/2025/11/05/la-heladeria-el-ciervo-celebra-sus-60-anos-de-historia-en-liniers/,media,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,35,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,128.945,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-H001,9 de Julio,Bar Notable,Bar Notable,CIRCLE,,Larrazabal 1276,-34.650998,-58.502491,Mataderos,Comuna 9,OPERATIVO,2025-10-16,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,887.628,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-H012,BAR OVIEDO,Bar Notable,Bar Notable,CIRCLE,,Av. Lisandro de la Torre 2407,-34.662711,-58.500062,Mataderos,Comuna 9,OPERATIVO,2021-03-01,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,93.997,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-PAT-002,Bar Catedral Tango,patrimonio,Patrimonio normativo,X,Sitio de Interes Cultural,Timoteo Gordillo 2498,-34.662959,-58.501138,Mataderos,Comuna 9,SIN_VERIFICAR,,Sitio de Interes Cultural,https://buenosaires.gob.ar/noticias/reconocimiento-uno-de-los-lugares-mas-emblematicos-de-mataderos,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,4.62,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-H007,Bar del Glorias,Bar Notable,Bar Notable,CIRCLE,,Andalgala 1982,-34.659301,-58.510313,Mataderos,Comuna 9,OPERATIVO,2026-04-06,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,666.822,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-PAT-003,Edificios Administrativos del Antiguo Matadero,patrimonio,Patrimonio normativo,X,Monumento Historico Nacional + APH 21,Av. Lisandro de la Torre y Av. de los Corrales,-34.662558,-58.500164,Mataderos,Comuna 9,SIN_VERIFICAR,,Monumento Historico Nacional + APH 21,https://aquimataderosonline.com.ar/patrimonio-historico-arquitectonico-del-barrio-de-mataderos/,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,99.319,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-DIR-011,El Cedron,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Juan B. Alberdi 6101,-34.65369,-58.504823,Mataderos,Comuna 9,SIN_VERIFICAR,2025-06-27,APYCE + GCBA (2026),https://turismo.buenosaires.gob.ar/es/otros-establecimientos/el-cedron,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,53,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,691.169,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z35,Z35,Balvanera · Once,HITO-H024,CAFE DE LOS ANGELITOS,Bar Notable,Bar Notable,CIRCLE,,Av. Rivadavia 2100,-34.609527,-58.396007,Balvanera,Comuna 3,OPERATIVO,2026-05-25,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,759.33,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z35,Z35,Balvanera · Once,HITO-ICO-005,El Tropezón,Restaurante Icónico,Restaurante icónico,SQUARE,,CALLAO AV. 248,-34.606226,-58.392259,Balvanera,Comuna 3,SIN_VERIFICAR,,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/el-tropezon,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,49,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,741.775,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z35,Z35,Balvanera · Once,HITO-H032,Roma del Abasto,Bar Notable,Bar Notable,CIRCLE,,Anchorena 806,-34.599397,-58.408726,Balvanera,Comuna 3,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,323.25,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H045,12 de octubre,Bar Notable,Bar Notable,CIRCLE,,Bulnes 331,-34.607009,-58.418597,Almagro,Comuna 5,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,290.078,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H054,EL SIMBOLO,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 3787,-34.603404,-58.417844,Almagro,Comuna 5,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,286.644,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H044,El Banderin,Bar Notable,Bar Notable,CIRCLE,,Guardia Vieja 3601,-34.601649,-58.415489,Almagro,Comuna 5,OPERATIVO,2026-06-16,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,117.258,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-ICO-003,El Mirasol de Boedo,Restaurante Icónico,Restaurante icónico,SQUARE,,BOEDO 136,-34.612897,-58.417618,Almagro,Comuna 5,SIN_VERIFICAR,,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/otros-establecimientos/el-mirasol-de-boedo,alta,referente documentado; asignación documento,SI,PROPUESTA_NO_INSTITUCIONAL,49,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,SI,48.731,BORDE_HASTA_50M,referente de borde (hasta 50 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-DIR-019,El Trebol 1969,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Angel Gallardo 3,-34.602299,-58.432442,Almagro,Comuna 5,SIN_VERIFICAR,,APYCE + GCBA (2026),https://www.pizzeriaeltrebol1969.com.ar/,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,53,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,766.944,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H071,LAS VIOLETAS,Bar Notable,Bar Notable,CIRCLE,,Av. Rivadavia 3899,-34.611314,-58.420777,Almagro,Comuna 5,OPERATIVO,2026-07-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,62.885,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H063,La Orquidea,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 4101,-34.602917,-58.42267,Almagro,Comuna 5,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,131.455,DENTRO,referente dentro del polo,0 / 50 / 250
